timestamp,elapsed_s,profile,state,cpu_raw_c,gpu_raw_c,acpi_raw_c,cpu_ewma_c,gpu_ewma_c,acpi_ewma_c,hottest_control_c,requested_pwm,requested_percent,actual_mode,actual_pwm,fan1_rpm,fan2_rpm,note
2026-09-06T16:18:46+03:00,59.1,performance,emergency,90.6,56.0,90.0,90.8,56.1,90.6,90.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:47+03:00,60.2,performance,emergency,90.6,56.0,90.0,90.8,56.1,90.5,90.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:48+03:00,61.4,performance,emergency,90.8,56.0,90.0,90.8,56.1,90.4,90.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:49+03:00,62.5,performance,emergency,90.6,56.0,90.0,90.8,56.1,90.4,90.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:51+03:00,63.6,performance,emergency,90.6,56.0,90.0,90.7,56.1,90.4,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:52+03:00,64.8,performance,emergency,90.5,56.0,90.0,90.7,56.0,90.3,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:53+03:00,65.9,performance,emergency,90.5,56.0,90.0,90.7,56.0,90.3,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:54+03:00,67.1,performance,emergency,90.5,56.0,90.0,90.7,56.0,90.3,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:55+03:00,68.2,performance,emergency,90.5,55.0,90.0,90.7,55.9,90.2,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:56+03:00,69.3,performance,emergency,90.4,55.0,90.0,90.6,55.8,90.2,90.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:57+03:00,70.5,performance,emergency,90.4,56.0,90.0,90.6,55.9,90.2,90.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:18:59+03:00,71.6,performance,emergency,90.4,55.0,90.0,90.6,55.8,90.2,90.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:00+03:00,72.7,performance,emergency,90.2,55.0,90.0,90.6,55.7,90.2,90.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:01+03:00,73.9,performance,emergency,90.2,55.0,90.0,90.5,55.6,90.1,90.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:02+03:00,75.0,performance,emergency,90.1,55.0,90.0,90.5,55.6,90.1,90.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:03+03:00,76.2,performance,emergency,90.1,55.0,90.0,90.4,55.5,90.1,90.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:04+03:00,77.3,performance,emergency,90.0,55.0,90.0,90.4,55.5,90.1,90.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:05+03:00,78.4,performance,emergency,90.1,55.0,90.0,90.4,55.4,90.1,90.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:07+03:00,79.6,performance,emergency,90.1,55.0,90.0,90.3,55.4,90.1,90.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:08+03:00,80.7,performance,emergency,90.1,55.0,90.0,90.3,55.3,90.1,90.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:09+03:00,81.9,performance,emergency,90.0,55.0,90.0,90.3,55.3,90.1,90.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:10+03:00,83.1,performance,emergency,90.1,56.0,90.0,90.3,55.5,90.1,90.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:11+03:00,84.2,performance,emergency,90.0,55.0,90.0,90.2,55.4,90.1,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:12+03:00,85.4,performance,emergency,90.0,55.0,90.0,90.2,55.4,90.0,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:13+03:00,86.5,performance,emergency,89.9,55.0,90.0,90.2,55.4,90.0,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:15+03:00,87.6,performance,emergency,89.9,55.0,90.0,90.2,55.3,90.0,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:16+03:00,88.8,performance,emergency,90.0,55.0,90.0,90.1,55.3,90.0,90.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:17+03:00,89.9,performance,emergency,89.8,55.0,90.0,90.1,55.3,90.0,90.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:18+03:00,91.1,performance,emergency,89.9,55.0,90.0,90.1,55.2,90.0,90.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:19+03:00,92.2,performance,emergency,89.9,55.0,90.0,90.1,55.2,90.0,90.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:20+03:00,93.3,performance,emergency,89.8,55.0,90.0,90.0,55.2,90.0,90.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:21+03:00,94.5,performance,emergency,89.8,55.0,90.0,90.0,55.2,90.0,90.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:23+03:00,95.7,performance,emergency,89.8,55.0,90.0,90.0,55.2,90.0,90.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:24+03:00,96.8,performance,emergency,89.8,55.0,90.0,90.0,55.1,90.0,90.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:25+03:00,97.9,performance,emergency,89.6,55.0,89.0,89.9,55.1,89.9,89.9,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:26+03:00,99.0,performance,emergency,87.9,52.0,89.0,89.7,54.8,89.8,89.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:27+03:00,100.1,performance,emergency,73.0,48.0,89.0,88.0,54.1,89.7,89.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:28+03:00,101.2,performance,emergency,63.6,48.0,89.0,85.6,53.5,89.7,89.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:29+03:00,102.3,performance,emergency,57.8,47.0,89.0,82.8,52.9,89.6,89.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:30+03:00,103.4,performance,emergency,54.1,47.0,89.0,79.9,52.3,89.5,89.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:32+03:00,104.5,performance,emergency,51.9,46.0,89.0,77.1,51.7,89.5,89.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:33+03:00,105.6,performance,emergency,50.4,46.0,89.0,74.5,51.1,89.4,89.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:34+03:00,106.7,performance,emergency,49.4,46.0,89.0,72.0,50.6,89.4,89.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:35+03:00,107.8,performance,emergency,48.6,45.0,89.0,69.6,50.0,89.4,89.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:36+03:00,108.9,performance,emergency,48.1,45.0,89.0,67.5,49.5,89.3,89.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:37+03:00,110.1,performance,emergency,47.6,45.0,58.0,65.5,49.1,86.2,86.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:38+03:00,111.2,performance,emergency,47.2,45.0,58.0,63.7,48.7,83.4,83.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:19:39+03:00,112.3,performance,manual,47.0,44.0,58.0,62.0,48.2,80.8,80.8,255,100.0,1,255,6000,5800,left emergency state
2026-09-06T16:19:40+03:00,113.4,performance,manual,46.9,44.0,58.0,60.5,47.8,78.5,78.5,235,92.2,1,255,6000,5900,
2026-09-06T16:19:41+03:00,114.5,performance,manual,46.5,44.0,58.0,59.1,47.4,76.5,76.5,235,92.2,1,246,5800,5800,
2026-09-06T16:19:43+03:00,115.6,performance,manual,46.1,43.0,58.0,57.8,47.0,74.6,74.6,235,92.2,1,238,5600,5600,
2026-09-06T16:19:44+03:00,116.6,performance,manual,45.9,43.0,58.0,56.6,46.6,73.0,73.0,235,92.2,1,229,5400,5600,
2026-09-06T16:19:45+03:00,117.7,performance,manual,45.6,43.0,58.0,55.5,46.2,71.5,71.5,235,92.2,1,229,5400,5600,
2026-09-06T16:19:46+03:00,118.8,performance,manual,45.4,43.0,58.0,54.5,45.9,70.1,70.1,215,84.3,1,229,5400,5600,
2026-09-06T16:19:47+03:00,119.9,performance,manual,45.2,43.0,58.0,53.6,45.6,68.9,68.9,215,84.3,1,221,5200,5400,
2026-09-06T16:19:48+03:00,121.0,performance,manual,45.0,42.0,58.0,52.7,45.2,67.8,67.8,215,84.3,1,208,4900,5200,
2026-09-06T16:19:49+03:00,122.0,performance,manual,44.8,42.0,45.0,51.9,44.9,65.5,65.5,215,84.3,1,208,4900,5100,
2026-09-06T16:19:50+03:00,123.1,performance,manual,44.6,42.0,45.0,51.2,44.6,63.5,63.5,215,84.3,1,208,4900,5100,
2026-09-06T16:19:51+03:00,124.2,performance,manual,44.6,42.0,45.0,50.5,44.4,61.6,61.6,195,76.5,1,208,4900,5100,
2026-09-06T16:19:52+03:00,125.2,performance,manual,44.4,42.0,45.0,49.9,44.1,60.0,60.0,195,76.5,1,199,4700,4900,
2026-09-06T16:19:53+03:00,126.3,performance,manual,44.1,42.0,45.0,49.3,43.9,58.5,58.5,195,76.5,1,187,4400,4600,
2026-09-06T16:19:54+03:00,127.4,performance,manual,43.9,41.0,45.0,48.8,43.6,57.1,57.1,195,76.5,1,187,4400,4600,
2026-09-06T16:19:55+03:00,128.4,performance,manual,44.4,41.0,45.0,48.3,43.4,55.9,55.9,195,76.5,1,187,4400,4600,
2026-09-06T16:19:57+03:00,129.5,performance,bios-auto,44.0,41.0,45.0,47.9,43.1,54.8,54.8,,,2,187,4400,4600,
2026-09-06T16:19:58+03:00,130.6,performance,bios-auto,44.2,41.0,45.0,47.5,42.9,53.8,53.8,,,2,148,3300,3400,
2026-09-06T16:19:59+03:00,131.7,performance,bios-auto,43.9,41.0,45.0,47.2,42.7,53.0,53.0,,,2,72,1700,1900,
2026-09-06T16:20:00+03:00,132.7,performance,bios-auto,43.5,41.0,45.0,46.8,42.5,52.2,52.2,,,2,34,800,900,
2026-09-06T16:20:01+03:00,133.8,performance,bios-auto,43.6,41.0,45.0,46.5,42.4,51.4,51.4,,,2,8,200,400,
2026-09-06T16:20:02+03:00,134.8,performance,bios-auto,43.5,41.0,43.0,46.2,42.3,50.6,50.6,,,2,4,100,100,
2026-09-06T16:20:03+03:00,135.9,performance,bios-auto,43.4,41.0,43.0,45.9,42.1,49.8,49.8,,,2,0,0,100,
2026-09-06T16:20:04+03:00,137.0,performance,bios-auto,43.2,41.0,43.0,45.6,42.0,49.2,49.2,,,2,0,0,0,
2026-09-06T16:20:05+03:00,138.0,performance,bios-auto,43.2,41.0,43.0,45.4,41.9,48.5,48.5,,,2,0,0,0,
2026-09-06T16:20:06+03:00,139.1,performance,bios-auto,43.5,41.0,43.0,45.2,41.8,48.0,48.0,,,2,0,0,0,
