timestamp,elapsed_s,profile,state,cpu_raw_c,gpu_raw_c,acpi_raw_c,cpu_ewma_c,gpu_ewma_c,acpi_ewma_c,hottest_control_c,requested_pwm,requested_percent,actual_mode,actual_pwm,fan1_rpm,fan2_rpm,note
2026-09-06T16:36:27+03:00,37.3,performance,emergency,90.8,56.0,91.0,91.4,56.3,90.1,91.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:28+03:00,38.5,performance,emergency,90.6,56.0,91.0,91.3,56.3,90.3,91.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:29+03:00,39.6,performance,emergency,90.6,56.0,91.0,91.3,56.3,90.5,91.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:30+03:00,40.8,performance,emergency,90.5,56.0,91.0,91.2,56.2,90.6,91.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:31+03:00,41.9,performance,emergency,90.6,56.0,90.0,91.1,56.2,90.6,91.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:32+03:00,43.1,performance,emergency,90.5,56.0,90.0,91.1,56.2,90.5,91.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:34+03:00,44.2,performance,emergency,90.5,56.0,90.0,91.0,56.2,90.5,91.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:35+03:00,45.3,performance,emergency,90.4,56.0,90.0,91.0,56.2,90.4,91.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:36+03:00,46.5,performance,emergency,90.4,56.0,90.0,90.9,56.1,90.4,90.9,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:37+03:00,47.6,performance,emergency,90.2,56.0,90.0,90.8,56.1,90.3,90.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:38+03:00,48.7,performance,emergency,90.2,56.0,90.0,90.8,56.1,90.3,90.8,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:39+03:00,49.9,performance,emergency,90.2,56.0,90.0,90.7,56.1,90.3,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:40+03:00,51.0,performance,emergency,90.1,56.0,90.0,90.7,56.1,90.2,90.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:41+03:00,52.1,performance,emergency,90.1,56.0,90.0,90.6,56.1,90.2,90.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:43+03:00,53.3,performance,emergency,90.1,56.0,90.0,90.6,56.1,90.2,90.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:44+03:00,54.4,performance,emergency,90.0,56.0,90.0,90.5,56.1,90.2,90.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:45+03:00,55.5,performance,emergency,89.9,56.0,90.0,90.4,56.1,90.2,90.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:46+03:00,56.7,performance,emergency,89.6,56.0,90.0,90.4,56.1,90.1,90.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:47+03:00,57.8,performance,emergency,89.9,56.0,90.0,90.3,56.0,90.1,90.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:48+03:00,58.9,performance,emergency,89.9,55.0,90.0,90.3,55.9,90.1,90.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:49+03:00,60.1,performance,emergency,89.9,55.0,90.0,90.2,55.8,90.1,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:51+03:00,61.2,performance,emergency,89.9,56.0,90.0,90.2,55.9,90.1,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:52+03:00,62.3,performance,emergency,89.9,56.0,90.0,90.2,55.9,90.1,90.2,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:53+03:00,63.5,performance,emergency,89.9,56.0,90.0,90.1,55.9,90.1,90.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:54+03:00,64.6,performance,emergency,89.5,56.0,90.0,90.1,56.0,90.1,90.1,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:55+03:00,65.8,performance,emergency,89.2,56.0,89.0,90.0,56.0,90.0,90.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:56+03:00,66.9,performance,emergency,89.6,55.0,89.0,90.0,55.9,89.9,90.0,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:57+03:00,68.0,performance,emergency,89.8,55.0,89.0,89.9,55.8,89.8,89.9,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:36:58+03:00,69.1,performance,emergency,74.8,48.0,89.0,88.4,55.0,89.7,89.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:00+03:00,70.2,performance,emergency,65.0,48.0,89.0,86.1,54.3,89.6,89.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:01+03:00,71.3,performance,emergency,58.8,48.0,89.0,83.3,53.7,89.6,89.6,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:02+03:00,72.4,performance,emergency,54.9,47.0,89.0,80.5,53.0,89.5,89.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:03+03:00,73.5,performance,emergency,52.5,47.0,89.0,77.7,52.4,89.5,89.5,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:04+03:00,74.6,performance,emergency,50.9,47.0,89.0,75.0,51.9,89.4,89.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:05+03:00,75.7,performance,emergency,49.8,46.0,89.0,72.5,51.3,89.4,89.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:06+03:00,76.8,performance,emergency,49.0,46.0,89.0,70.1,50.7,89.3,89.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:07+03:00,77.9,performance,emergency,48.5,46.0,89.0,68.0,50.3,89.3,89.3,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:08+03:00,79.0,performance,emergency,48.0,45.0,60.0,66.0,49.7,86.4,86.4,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:10+03:00,80.2,performance,emergency,47.6,45.0,60.0,64.1,49.3,83.7,83.7,255,100.0,0,255,6000,5800,waiting for critical release
2026-09-06T16:37:11+03:00,81.4,performance,manual,47.5,45.0,60.0,62.5,48.8,81.4,81.4,255,100.0,1,255,6000,5800,left emergency state
2026-09-06T16:37:12+03:00,82.5,performance,manual,47.1,44.0,60.0,60.9,48.4,79.2,79.2,235,92.2,1,255,6000,6000,
2026-09-06T16:37:13+03:00,83.5,performance,manual,46.8,44.0,60.0,59.5,47.9,77.3,77.3,235,92.2,1,246,5800,5800,
2026-09-06T16:37:14+03:00,84.6,performance,manual,46.5,44.0,60.0,58.2,47.5,75.6,75.6,235,92.2,1,238,5600,5600,
2026-09-06T16:37:15+03:00,85.6,performance,manual,46.1,44.0,60.0,57.0,47.2,74.0,74.0,235,92.2,1,229,5400,5600,
2026-09-06T16:37:16+03:00,86.7,performance,manual,52.0,43.0,60.0,56.5,46.8,72.6,72.6,235,92.2,1,229,5400,5600,
2026-09-06T16:37:17+03:00,87.8,performance,manual,50.9,43.0,60.0,55.9,46.4,71.4,71.4,215,84.3,1,229,5400,5600,
2026-09-06T16:37:18+03:00,88.9,performance,manual,48.5,43.0,60.0,55.2,46.0,70.2,70.2,215,84.3,1,221,5200,5400,
2026-09-06T16:37:19+03:00,89.9,performance,manual,47.1,43.0,47.0,54.4,45.7,67.9,67.9,215,84.3,1,208,4900,5200,
2026-09-06T16:37:20+03:00,91.0,performance,manual,46.4,43.0,47.0,53.6,45.5,65.8,65.8,215,84.3,1,208,4900,5100,
2026-09-06T16:37:21+03:00,92.0,performance,manual,45.8,42.0,47.0,52.8,45.1,63.9,63.9,215,84.3,1,208,4900,5100,
2026-09-06T16:37:22+03:00,93.1,performance,manual,45.2,42.0,47.0,52.1,44.8,62.2,62.2,195,76.5,1,208,4900,5100,
2026-09-06T16:37:24+03:00,94.2,performance,manual,44.9,42.0,47.0,51.3,44.5,60.7,60.7,195,76.5,1,199,4700,4900,
2026-09-06T16:37:25+03:00,95.3,performance,manual,44.8,42.0,47.0,50.7,44.3,59.3,59.3,195,76.5,1,187,4400,4600,
2026-09-06T16:37:26+03:00,96.3,performance,manual,44.9,42.0,47.0,50.1,44.0,58.1,58.1,195,76.5,1,187,4400,4600,
2026-09-06T16:37:27+03:00,97.4,performance,manual,44.5,42.0,47.0,49.5,43.8,57.0,57.0,195,76.5,1,187,4400,4600,
2026-09-06T16:37:28+03:00,98.5,performance,manual,44.1,41.0,47.0,49.0,43.6,56.0,56.0,175,68.6,1,187,4400,4600,
2026-09-06T16:37:29+03:00,99.5,performance,manual,43.9,41.0,47.0,48.5,43.3,55.1,55.1,175,68.6,1,178,4200,4400,
2026-09-06T16:37:30+03:00,100.6,performance,manual,43.8,41.0,47.0,48.0,43.1,54.3,54.3,175,68.6,1,170,4000,4200,
2026-09-06T16:37:31+03:00,101.7,performance,manual,43.6,41.0,47.0,47.6,42.9,53.6,53.6,175,68.6,1,170,4000,4200,
2026-09-06T16:37:32+03:00,102.7,performance,manual,43.5,41.0,47.0,47.2,42.7,52.9,52.9,175,68.6,1,170,4000,4200,
2026-09-06T16:37:33+03:00,103.8,performance,manual,43.4,41.0,47.0,46.8,42.5,52.3,52.3,155,60.8,1,170,4000,4200,
2026-09-06T16:37:34+03:00,105.0,performance,bios-auto,43.2,41.0,47.0,46.4,42.4,51.8,51.8,,,2,161,3800,3900,
2026-09-06T16:37:35+03:00,106.0,performance,bios-auto,43.1,41.0,43.0,46.1,42.2,50.9,50.9,,,2,110,2600,2600,
2026-09-06T16:37:36+03:00,107.1,performance,bios-auto,43.1,41.0,43.0,45.8,42.1,50.1,50.1,,,2,46,1100,1200,
2026-09-06T16:37:37+03:00,108.1,performance,bios-auto,43.0,41.0,43.0,45.5,42.0,49.4,49.4,,,2,21,500,500,
2026-09-06T16:37:39+03:00,109.2,performance,bios-auto,43.0,40.0,43.0,45.3,41.8,48.8,48.8,,,2,8,200,200,
2026-09-06T16:37:40+03:00,110.3,performance,bios-auto,43.8,41.0,43.0,45.1,41.7,48.2,48.2,,,2,0,0,100,
2026-09-06T16:37:41+03:00,111.3,performance,bios-auto,43.5,41.0,43.0,45.0,41.6,47.7,47.7,,,2,0,0,0,
2026-09-06T16:37:42+03:00,112.4,performance,bios-auto,43.2,41.0,43.0,44.8,41.6,47.2,47.2,,,2,0,0,0,
2026-09-06T16:37:43+03:00,113.4,performance,bios-auto,43.1,41.0,43.0,44.6,41.5,46.8,46.8,,,2,0,0,0,
