timestamp,elapsed_s,profile,state,cpu_raw_c,gpu_raw_c,nvidia_power_draw_w,nvidia_power_limit_w,ir_raw_c,acpi_raw_c,cpu_ewma_c,gpu_ewma_c,ir_ewma_c,acpi_ewma_c,hottest_control_c,curve_source,winning_sensor,cpu_target_percent,gpu_target_percent,ir_target_percent,acpi_target_percent,requested_pwm,requested_percent,actual_mode,actual_pwm,fan1_rpm,fan2_rpm,note
2026-09-07T00:40:49+03:00,0.1,performance,bios-auto,49.4,46.0,7.0,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:50+03:00,1.2,performance,bios-auto,48.9,46.0,7.1,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:52+03:00,2.2,performance,bios-auto,48.6,46.0,7.1,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:53+03:00,3.3,performance,bios-auto,48.5,46.0,7.2,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:54+03:00,4.4,performance,bios-auto,48.2,46.0,7.2,,39.0,,49.2,46.0,39.0,,49.2,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:55+03:00,5.4,performance,bios-auto,48.2,46.0,7.3,,39.0,,49.2,46.0,39.0,,49.2,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:56+03:00,6.5,performance,bios-auto,48.9,46.0,7.2,,39.0,,49.2,46.0,39.0,,49.2,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:57+03:00,7.6,performance,bios-auto,49.2,46.0,7.2,,39.0,,49.2,46.0,39.0,,49.2,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:58+03:00,8.6,performance,bios-auto,49.1,46.0,7.2,,39.0,,49.2,46.0,39.0,,49.2,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:40:59+03:00,9.7,performance,bios-auto,48.8,46.0,7.2,,39.0,,49.1,46.0,39.0,,49.1,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
