timestamp,elapsed_s,profile,state,cpu_raw_c,gpu_raw_c,nvidia_power_draw_w,nvidia_power_limit_w,ir_raw_c,acpi_raw_c,cpu_ewma_c,gpu_ewma_c,ir_ewma_c,acpi_ewma_c,hottest_control_c,curve_source,winning_sensor,cpu_target_percent,gpu_target_percent,ir_target_percent,acpi_target_percent,requested_pwm,requested_percent,actual_mode,actual_pwm,fan1_rpm,fan2_rpm,note
2026-09-07T00:45:50+03:00,0.1,performance,bios-auto,49.5,46.0,7.1,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:51+03:00,1.2,performance,bios-auto,49.2,46.0,7.2,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:53+03:00,2.2,performance,bios-auto,49.0,46.0,7.1,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:54+03:00,3.3,performance,bios-auto,48.9,46.0,7.2,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:55+03:00,4.4,performance,bios-auto,48.8,46.0,7.2,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:56+03:00,5.5,performance,bios-auto,49.5,46.0,7.2,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:57+03:00,6.7,performance,bios-auto,49.0,46.0,7.1,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:58+03:00,7.7,performance,bios-auto,50.1,46.0,7.2,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:45:59+03:00,8.8,performance,bios-auto,49.9,46.0,7.3,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:00+03:00,9.9,performance,bios-auto,49.5,46.0,7.2,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:01+03:00,10.9,performance,bios-auto,49.5,46.0,7.1,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:02+03:00,12.0,performance,bios-auto,49.1,46.0,7.1,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:03+03:00,13.1,performance,bios-auto,48.9,46.0,7.1,,39.0,,49.5,46.0,39.0,,49.5,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:04+03:00,14.1,performance,bios-auto,48.8,46.0,7.2,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:05+03:00,15.2,performance,bios-auto,48.8,46.0,7.2,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:07+03:00,16.3,performance,bios-auto,48.8,46.0,7.2,,39.0,,49.4,46.0,39.0,,49.4,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:08+03:00,17.3,performance,bios-auto,49.0,46.0,7.1,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:09+03:00,18.4,performance,bios-auto,49.1,46.0,7.2,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:10+03:00,19.4,performance,bios-auto,49.2,46.0,7.2,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:11+03:00,20.5,performance,bios-auto,49.1,46.0,7.2,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:12+03:00,21.6,performance,bios-auto,49.2,46.0,7.2,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
2026-09-07T00:46:13+03:00,22.7,performance,bios-auto,49.2,46.0,7.2,,39.0,,49.3,46.0,39.0,,49.3,hp-vibrance-stx-n22x9-performance,,,,,,,,2,0,0,0,
