timestamp,elapsed_s,profile,state,cpu_raw_c,gpu_raw_c,nvidia_power_draw_w,nvidia_power_limit_w,ir_raw_c,acpi_raw_c,cpu_ewma_c,gpu_ewma_c,ir_ewma_c,acpi_ewma_c,hottest_control_c,curve_source,winning_sensor,cpu_target_percent,gpu_target_percent,ir_target_percent,acpi_target_percent,requested_pwm,requested_percent,actual_mode,actual_pwm,fan1_rpm,fan2_rpm,note
2026-09-07T00:43:04+03:00,0.3,performance,manual,76.4,50.0,7.0,,39.0,,76.4,50.0,39.0,,76.4,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,0,0,0,
2026-09-07T00:43:05+03:00,1.3,performance,manual,76.5,50.0,7.1,,39.0,,76.4,50.0,39.0,,76.5,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,0,0,0,
2026-09-07T00:43:06+03:00,2.4,performance,manual,76.6,51.0,7.1,,39.0,,76.4,50.1,39.0,,76.6,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,0,0,0,
2026-09-07T00:43:07+03:00,3.5,performance,manual,76.9,50.0,7.0,,39.0,,76.5,50.1,39.0,,76.9,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,42,1000,1100,
2026-09-07T00:43:08+03:00,4.5,performance,manual,77.0,50.0,7.1,,39.0,,76.5,50.1,39.0,,77.0,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,68,1600,1600,
2026-09-07T00:43:09+03:00,5.6,performance,manual,77.1,50.0,7.1,,39.0,,76.6,50.1,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,80,1900,2000,
2026-09-07T00:43:10+03:00,6.7,performance,manual,77.1,51.0,7.1,,39.0,,76.6,50.2,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,97,2300,2400,
2026-09-07T00:43:11+03:00,7.7,performance,manual,77.2,51.0,7.1,,39.0,,76.7,50.3,39.0,,77.2,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:12+03:00,8.8,performance,manual,77.6,50.0,7.1,,39.0,,76.8,50.2,39.0,,77.6,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:13+03:00,9.9,performance,manual,77.4,50.0,7.1,,39.0,,76.8,50.2,39.0,,77.4,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:14+03:00,10.9,performance,manual,77.4,50.0,7.1,,39.0,,76.9,50.2,39.0,,77.4,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:15+03:00,12.0,performance,manual,77.2,50.0,7.1,,39.0,,76.9,50.2,39.0,,77.2,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:16+03:00,13.1,performance,manual,77.1,50.0,7.1,,39.0,,77.0,50.2,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:17+03:00,14.1,performance,manual,77.1,50.0,7.1,,39.0,,77.0,50.2,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:19+03:00,15.2,performance,manual,77.2,50.0,7.1,,39.0,,77.0,50.2,39.0,,77.2,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:20+03:00,16.3,performance,manual,77.2,50.0,7.1,,39.0,,77.0,50.2,39.0,,77.2,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:21+03:00,17.4,performance,manual,77.2,51.0,7.1,,39.0,,77.0,50.3,39.0,,77.2,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:22+03:00,18.4,performance,manual,77.2,51.0,7.1,,39.0,,77.1,50.3,39.0,,77.2,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:23+03:00,19.5,performance,manual,77.1,50.0,7.1,,39.0,,77.1,50.3,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:24+03:00,20.6,performance,manual,77.1,50.0,7.1,,39.0,,77.1,50.3,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:25+03:00,21.7,performance,manual,77.0,50.0,7.1,,39.0,,77.1,50.3,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
2026-09-07T00:43:26+03:00,22.8,performance,manual,77.0,50.0,7.1,,39.0,,77.1,50.3,39.0,,77.1,hp-vibrance-stx-n22x9-performance,cpu,41.7,31.7,31.7,,106,41.6,1,102,2400,2600,
